0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13780391216278,0.13808253407478,1.1543064117432,0,-0.88920730352402,-0.82981830835342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224300339818,-0.22442379593849,0.83013272285461,0,-0.8426011800766,-0.8605198264122,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81904584169388,0.81904584169388,1.7703700065613,0,-0.87867254018784,-0.58947449922562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83118671178818,0.83118569850922,1.0803643465042,0,0.58793842792511,-0.1197067797184,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97225266695023,-0.97328233718872,0.074695385992527,0,-0.99652898311615,-0.99651378393173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4347325861454,0.27895039319992,0.77209317684174,0,0.10498058050871,0.3889180123806,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43233880400658,-0.58984309434891,0.88504981994629,0,-0.98601508140564,-0.97202718257904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75352948904037,0.75357335805893,0.93464082479477,0,0.0065213963389397,0.69085294008255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34520906209946,-0.45359307527542,1.0635076761246,0,-0.99538391828537,-0.99671667814255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025732016190886,0.44232779741287,1.0083483457565,0,0.34248027205467,0.35300061106682,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31823137402534,0.24559447169304,0.93672966957092,0,0.017473658546805,0.018536711111665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60099905729294,-0.49070119857788,0.90134984254837,0,-0.60616952180862,-0.5766105055809,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018673796206713,0.55464643239975,2.26442527771,0,-0.95342355966568,-0.92854511737823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34064596891403,0.15951433777809,3.7594571113586,0,-0.79806989431381,-0.77461504936218,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099977098405361,-0.099925220012665,0.96117293834686,0,-0.98365271091461,-0.97868824005127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50650346279144,0.50652527809143,1.0278687477112,0,-0.44321495294571,-0.064057283103466,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34886920452118,0.37584665417671,1.0410169363022,0,-0.14418184757233,-0.21309907734394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17284040153027,-0.0309082493186,1.5136765241623,0,-0.99989795684814,-1.0019971132278,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.50573325157166,-0.50573325157166,0.50220817327499,0,-0.99410259723663,-0.93739998340607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2231696844101,-0.22316966950893,0.58503305912018,0,-0.59627366065979,-0.76654833555222,0,0,0,0,0,0,0,0,0,0,0,0
